transaction_id,invoice_date,year,month,month_name,quarter,customer_id,customer_name,customer_type,invoice_number,due_date,invoice_amount,amount_paid,outstanding_balance,payment_date,days_to_payment,payment_status,credit_days,financial_year,days_overdue,aging_bucket,collection_efficiency_%
AC001717,2024-04-30,2024,4,April,Q2,C072,Neha Iyer,Wholesaler,MINV-01717,2024-05-30,14858.04,14858.04,0.0,2024-05-17,17.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001718,2024-05-31,2024,5,May,Q2,C072,Neha Iyer,Wholesaler,MINV-01718,2024-06-30,31696.42,31696.42,0.0,2024-06-18,18.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001719,2024-06-30,2024,6,June,Q2,C072,Neha Iyer,Wholesaler,MINV-01719,2024-07-30,22571.53,22571.53,0.0,2024-07-26,26.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001720,2024-07-31,2024,7,July,Q3,C072,Neha Iyer,Wholesaler,MINV-01720,2024-08-30,42781.38,42781.38,0.0,2024-09-05,36.0,Paid Late,30,FY2024-25,0,Not OverDue,100.0
AC001721,2024-08-31,2024,8,August,Q3,C072,Neha Iyer,Wholesaler,MINV-01721,2024-09-30,20977.22,20977.22,0.0,2024-10-13,43.0,Paid Late,30,FY2024-25,0,Not OverDue,100.0
AC001722,2024-09-30,2024,9,September,Q3,C072,Neha Iyer,Wholesaler,MINV-01722,2024-10-30,23441.18,23441.18,0.0,2024-10-08,8.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001723,2024-10-31,2024,10,October,Q4,C072,Neha Iyer,Wholesaler,MINV-01723,2024-11-30,46334.54,776.86,45557.68,,,OverDue,30,FY2024-25,121,90+ Days,1.68
AC001724,2024-11-30,2024,11,November,Q4,C072,Neha Iyer,Wholesaler,MINV-01724,2024-12-30,53846.88,53846.88,0.0,2024-12-23,23.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001725,2024-12-31,2024,12,December,Q4,C072,Neha Iyer,Wholesaler,MINV-01725,2025-01-30,30288.76,15071.13,15217.63,,,OverDue,30,FY2024-25,60,31-60 Days,49.76
AC001726,2025-01-31,2025,1,January,Q1,C072,Neha Iyer,Wholesaler,MINV-01726,2025-03-02,22500.92,22500.92,0.0,2025-02-21,21.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001727,2025-02-28,2025,2,February,Q1,C072,Neha Iyer,Wholesaler,MINV-01727,2025-03-30,27850.77,27850.77,0.0,2025-03-28,28.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001728,2025-03-31,2025,3,March,Q1,C072,Neha Iyer,Wholesaler,MINV-01728,2025-04-30,26559.71,26559.71,0.0,2025-04-12,12.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001729,2023-04-30,2023,4,April,Q2,C073,Kavita Thakur,Wholesaler,MINV-01729,2023-05-30,13995.99,5558.21,8437.78,,,OverDue,30,FY2023-24,671,90+ Days,39.71
AC001730,2023-05-31,2023,5,May,Q2,C073,Kavita Thakur,Wholesaler,MINV-01730,2023-06-30,9559.64,1143.24,8416.4,,,OverDue,30,FY2023-24,640,90+ Days,11.96
AC001731,2023-06-30,2023,6,June,Q2,C073,Kavita Thakur,Wholesaler,MINV-01731,2023-07-30,35002.23,35002.23,0.0,2023-07-22,22.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC001732,2023-07-31,2023,7,July,Q3,C073,Kavita Thakur,Wholesaler,MINV-01732,2023-08-30,59375.9,26188.49,33187.41,,,OverDue,30,FY2023-24,579,90+ Days,44.11
AC001733,2023-08-31,2023,8,August,Q3,C073,Kavita Thakur,Wholesaler,MINV-01733,2023-09-30,21394.97,21394.97,0.0,2023-09-23,23.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC001734,2023-09-30,2023,9,September,Q3,C073,Kavita Thakur,Wholesaler,MINV-01734,2023-10-30,19704.63,19704.63,0.0,2023-10-24,24.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC001735,2023-10-31,2023,10,October,Q4,C073,Kavita Thakur,Wholesaler,MINV-01735,2023-11-30,10053.09,10053.09,0.0,2023-11-14,14.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC001736,2023-11-30,2023,11,November,Q4,C073,Kavita Thakur,Wholesaler,MINV-01736,2023-12-30,60866.01,60866.01,0.0,2023-12-16,16.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC001737,2023-12-31,2023,12,December,Q4,C073,Kavita Thakur,Wholesaler,MINV-01737,2024-01-30,53555.31,53555.31,0.0,2024-01-29,29.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC001738,2024-01-31,2024,1,January,Q1,C073,Kavita Thakur,Wholesaler,MINV-01738,2024-03-01,27770.28,7766.28,20004.0,,,OverDue,30,FY2023-24,395,90+ Days,27.97
AC001739,2024-02-29,2024,2,February,Q1,C073,Kavita Thakur,Wholesaler,MINV-01739,2024-03-30,46028.61,20403.91,25624.7,,,OverDue,30,FY2023-24,366,90+ Days,44.33
AC001740,2024-03-31,2024,3,March,Q1,C073,Kavita Thakur,Wholesaler,MINV-01740,2024-04-30,8910.11,8910.11,0.0,2024-04-30,30.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC001741,2024-04-30,2024,4,April,Q2,C073,Kavita Thakur,Wholesaler,MINV-01741,2024-05-30,24145.24,24145.24,0.0,2024-05-23,23.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001742,2024-05-31,2024,5,May,Q2,C073,Kavita Thakur,Wholesaler,MINV-01742,2024-06-30,21431.3,21431.3,0.0,2024-06-10,10.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001743,2024-06-30,2024,6,June,Q2,C073,Kavita Thakur,Wholesaler,MINV-01743,2024-07-30,37847.91,37847.91,0.0,2024-07-23,23.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001744,2024-07-31,2024,7,July,Q3,C073,Kavita Thakur,Wholesaler,MINV-01744,2024-08-30,24250.32,24250.32,0.0,2024-08-20,20.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001745,2024-08-31,2024,8,August,Q3,C073,Kavita Thakur,Wholesaler,MINV-01745,2024-09-30,21538.41,21538.41,0.0,2024-09-11,11.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001746,2024-09-30,2024,9,September,Q3,C073,Kavita Thakur,Wholesaler,MINV-01746,2024-10-30,54314.74,54314.74,0.0,2024-10-29,29.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001747,2024-10-31,2024,10,October,Q4,C073,Kavita Thakur,Wholesaler,MINV-01747,2024-11-30,22592.75,22592.75,0.0,2024-11-21,21.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001748,2024-11-30,2024,11,November,Q4,C073,Kavita Thakur,Wholesaler,MINV-01748,2024-12-30,19061.17,9299.9,9761.27,,,OverDue,30,FY2024-25,91,90+ Days,48.79
AC001749,2024-12-31,2024,12,December,Q4,C073,Kavita Thakur,Wholesaler,MINV-01749,2025-01-30,22027.65,22027.65,0.0,2025-01-09,9.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001750,2025-01-31,2025,1,January,Q1,C073,Kavita Thakur,Wholesaler,MINV-01750,2025-03-02,21659.57,21659.57,0.0,2025-02-28,28.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001751,2025-02-28,2025,2,February,Q1,C073,Kavita Thakur,Wholesaler,MINV-01751,2025-03-30,26212.71,1407.31,24805.4,,,OverDue,30,FY2024-25,1,1-30 Days,5.37
AC001752,2025-03-31,2025,3,March,Q1,C073,Kavita Thakur,Wholesaler,MINV-01752,2025-04-30,24182.02,24182.02,0.0,2025-04-30,30.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001753,2023-04-30,2023,4,April,Q2,C074,Lalit Dubey,Wholesaler,MINV-01753,2023-05-30,25728.35,11046.85,14681.5,,,OverDue,30,FY2023-24,671,90+ Days,42.94
AC001754,2023-05-31,2023,5,May,Q2,C074,Lalit Dubey,Wholesaler,MINV-01754,2023-06-30,33037.78,33037.78,0.0,2023-06-26,26.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC001755,2023-06-30,2023,6,June,Q2,C074,Lalit Dubey,Wholesaler,MINV-01755,2023-07-30,10457.98,10457.98,0.0,2023-07-29,29.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC001756,2023-07-31,2023,7,July,Q3,C074,Lalit Dubey,Wholesaler,MINV-01756,2023-08-30,43844.83,43844.83,0.0,2023-08-21,21.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC001757,2023-08-31,2023,8,August,Q3,C074,Lalit Dubey,Wholesaler,MINV-01757,2023-09-30,11070.1,11070.1,0.0,2023-10-14,44.0,Paid Late,30,FY2023-24,0,Not OverDue,100.0
AC001758,2023-09-30,2023,9,September,Q3,C074,Lalit Dubey,Wholesaler,MINV-01758,2023-10-30,27773.31,7951.25,19822.06,,,OverDue,30,FY2023-24,518,90+ Days,28.63
AC001759,2023-10-31,2023,10,October,Q4,C074,Lalit Dubey,Wholesaler,MINV-01759,2023-11-30,22036.78,618.47,21418.31,,,OverDue,30,FY2023-24,487,90+ Days,2.81
AC001760,2023-11-30,2023,11,November,Q4,C074,Lalit Dubey,Wholesaler,MINV-01760,2023-12-30,8218.96,8218.96,0.0,2023-12-18,18.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC001761,2023-12-31,2023,12,December,Q4,C074,Lalit Dubey,Wholesaler,MINV-01761,2024-01-30,29366.46,29366.46,0.0,2024-01-16,16.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC001762,2024-01-31,2024,1,January,Q1,C074,Lalit Dubey,Wholesaler,MINV-01762,2024-03-01,17786.26,17786.26,0.0,2024-02-19,19.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC001763,2024-02-29,2024,2,February,Q1,C074,Lalit Dubey,Wholesaler,MINV-01763,2024-03-30,15670.06,15670.06,0.0,2024-03-23,23.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC001764,2024-03-31,2024,3,March,Q1,C074,Lalit Dubey,Wholesaler,MINV-01764,2024-04-30,24437.52,24437.52,0.0,2024-04-13,13.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC001765,2024-04-30,2024,4,April,Q2,C074,Lalit Dubey,Wholesaler,MINV-01765,2024-05-30,29697.04,29697.04,0.0,2024-05-21,21.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001766,2024-05-31,2024,5,May,Q2,C074,Lalit Dubey,Wholesaler,MINV-01766,2024-06-30,47184.81,47184.81,0.0,2024-07-23,53.0,Paid Late,30,FY2024-25,0,Not OverDue,100.0
AC001767,2024-06-30,2024,6,June,Q2,C074,Lalit Dubey,Wholesaler,MINV-01767,2024-07-30,39876.25,39876.25,0.0,2024-07-17,17.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001768,2024-07-31,2024,7,July,Q3,C074,Lalit Dubey,Wholesaler,MINV-01768,2024-08-30,10676.46,10676.46,0.0,2024-08-11,11.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001769,2024-08-31,2024,8,August,Q3,C074,Lalit Dubey,Wholesaler,MINV-01769,2024-09-30,27657.92,27657.92,0.0,2024-09-24,24.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001770,2024-09-30,2024,9,September,Q3,C074,Lalit Dubey,Wholesaler,MINV-01770,2024-10-30,28068.87,7683.78,20385.09,,,OverDue,30,FY2024-25,152,90+ Days,27.37
AC001771,2024-10-31,2024,10,October,Q4,C074,Lalit Dubey,Wholesaler,MINV-01771,2024-11-30,57042.68,57042.68,0.0,2024-11-14,14.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001772,2024-11-30,2024,11,November,Q4,C074,Lalit Dubey,Wholesaler,MINV-01772,2024-12-30,30236.2,30236.2,0.0,2024-12-20,20.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001773,2024-12-31,2024,12,December,Q4,C074,Lalit Dubey,Wholesaler,MINV-01773,2025-01-30,23582.51,23582.51,0.0,2025-01-23,23.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001774,2025-01-31,2025,1,January,Q1,C074,Lalit Dubey,Wholesaler,MINV-01774,2025-03-02,17073.28,17073.28,0.0,2025-02-23,23.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001775,2025-02-28,2025,2,February,Q1,C074,Lalit Dubey,Wholesaler,MINV-01775,2025-03-30,27142.18,27142.18,0.0,2025-03-23,23.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001776,2025-03-31,2025,3,March,Q1,C074,Lalit Dubey,Wholesaler,MINV-01776,2025-04-30,18553.75,18553.75,0.0,2025-04-22,22.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC001777,2023-04-30,2023,4,April,Q2,C075,Sunil Kumar,Retailer,MINV-01777,2023-05-15,44950.16,44950.16,0.0,2023-05-18,18.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC001778,2023-05-31,2023,5,May,Q2,C075,Sunil Kumar,Retailer,MINV-01778,2023-06-15,64600.08,64600.08,0.0,2023-06-09,9.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC001779,2023-06-30,2023,6,June,Q2,C075,Sunil Kumar,Retailer,MINV-01779,2023-07-15,29752.39,29752.39,0.0,2023-07-12,12.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC001780,2023-07-31,2023,7,July,Q3,C075,Sunil Kumar,Retailer,MINV-01780,2023-08-15,34188.56,34188.56,0.0,2023-08-09,9.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC001781,2023-08-31,2023,8,August,Q3,C075,Sunil Kumar,Retailer,MINV-01781,2023-09-15,16689.76,16689.76,0.0,2023-09-05,5.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC001782,2023-09-30,2023,9,September,Q3,C075,Sunil Kumar,Retailer,MINV-01782,2023-10-15,36865.9,36865.9,0.0,2023-10-14,14.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC001783,2023-10-31,2023,10,October,Q4,C075,Sunil Kumar,Retailer,MINV-01783,2023-11-15,53027.48,53027.48,0.0,2023-11-20,20.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC001784,2023-11-30,2023,11,November,Q4,C075,Sunil Kumar,Retailer,MINV-01784,2023-12-15,44361.69,44361.69,0.0,2023-12-10,10.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC001785,2023-12-31,2023,12,December,Q4,C075,Sunil Kumar,Retailer,MINV-01785,2024-01-15,49811.35,12337.35,37474.0,,,OverDue,15,FY2023-24,441,90+ Days,24.77
AC001786,2024-01-31,2024,1,January,Q1,C075,Sunil Kumar,Retailer,MINV-01786,2024-02-15,17711.4,17711.4,0.0,2024-02-19,19.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC001787,2024-02-29,2024,2,February,Q1,C075,Sunil Kumar,Retailer,MINV-01787,2024-03-15,51207.86,51207.86,0.0,2024-03-15,15.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC001788,2024-03-31,2024,3,March,Q1,C075,Sunil Kumar,Retailer,MINV-01788,2024-04-15,39795.85,39795.85,0.0,2024-04-16,16.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC001789,2024-04-30,2024,4,April,Q2,C075,Sunil Kumar,Retailer,MINV-01789,2024-05-15,33659.87,33659.87,0.0,2024-05-14,14.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC001790,2024-05-31,2024,5,May,Q2,C075,Sunil Kumar,Retailer,MINV-01790,2024-06-15,43152.29,43152.29,0.0,2024-06-16,16.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC001791,2024-06-30,2024,6,June,Q2,C075,Sunil Kumar,Retailer,MINV-01791,2024-07-15,23699.44,23699.44,0.0,2024-07-17,17.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC001792,2024-07-31,2024,7,July,Q3,C075,Sunil Kumar,Retailer,MINV-01792,2024-08-15,45747.95,45747.95,0.0,2024-08-10,10.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC001793,2024-08-31,2024,8,August,Q3,C075,Sunil Kumar,Retailer,MINV-01793,2024-09-15,29960.6,29960.6,0.0,2024-09-12,12.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC001794,2024-09-30,2024,9,September,Q3,C075,Sunil Kumar,Retailer,MINV-01794,2024-10-15,54794.0,54794.0,0.0,2024-10-10,10.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC001795,2024-10-31,2024,10,October,Q4,C075,Sunil Kumar,Retailer,MINV-01795,2024-11-15,32099.58,32099.58,0.0,2024-11-10,10.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC001796,2024-11-30,2024,11,November,Q4,C075,Sunil Kumar,Retailer,MINV-01796,2024-12-15,31132.44,31132.44,0.0,2024-12-20,20.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC001797,2024-12-31,2024,12,December,Q4,C075,Sunil Kumar,Retailer,MINV-01797,2025-01-15,35703.64,35703.64,0.0,2025-01-14,14.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC001798,2025-01-31,2025,1,January,Q1,C075,Sunil Kumar,Retailer,MINV-01798,2025-02-15,26839.07,26839.07,0.0,2025-02-14,14.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC001799,2025-02-28,2025,2,February,Q1,C075,Sunil Kumar,Retailer,MINV-01799,2025-03-15,50527.46,50527.46,0.0,2025-03-11,11.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC001800,2025-03-31,2025,3,March,Q1,C075,Sunil Kumar,Retailer,MINV-01800,2025-04-15,39009.29,16959.38,22049.91,,,OverDue,15,FY2024-25,0,1-30 Days,43.48
AC001801,2023-04-30,2023,4,April,Q2,C076,Bhavesh Chauhan,Direct Consumer,MINV-01801,2023-04-30,16731.14,16731.14,0.0,2023-04-30,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC001802,2023-05-31,2023,5,May,Q2,C076,Bhavesh Chauhan,Direct Consumer,MINV-01802,2023-05-31,33837.3,33837.3,0.0,2023-05-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC001803,2023-06-30,2023,6,June,Q2,C076,Bhavesh Chauhan,Direct Consumer,MINV-01803,2023-06-30,36800.23,36800.23,0.0,2023-06-30,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC001804,2023-07-31,2023,7,July,Q3,C076,Bhavesh Chauhan,Direct Consumer,MINV-01804,2023-07-31,47558.29,47558.29,0.0,2023-07-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC001805,2023-08-31,2023,8,August,Q3,C076,Bhavesh Chauhan,Direct Consumer,MINV-01805,2023-08-31,28169.51,28169.51,0.0,2023-08-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC001806,2023-09-30,2023,9,September,Q3,C076,Bhavesh Chauhan,Direct Consumer,MINV-01806,2023-09-30,64065.14,64065.14,0.0,2023-09-30,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC001807,2023-10-31,2023,10,October,Q4,C076,Bhavesh Chauhan,Direct Consumer,MINV-01807,2023-10-31,39032.1,39032.1,0.0,2023-10-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC001808,2023-11-30,2023,11,November,Q4,C076,Bhavesh Chauhan,Direct Consumer,MINV-01808,2023-11-30,33490.15,33490.15,0.0,2023-11-30,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC001809,2023-12-31,2023,12,December,Q4,C076,Bhavesh Chauhan,Direct Consumer,MINV-01809,2023-12-31,16729.0,16729.0,0.0,2023-12-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC001810,2024-01-31,2024,1,January,Q1,C076,Bhavesh Chauhan,Direct Consumer,MINV-01810,2024-01-31,9192.21,9192.21,0.0,2024-01-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC001811,2024-02-29,2024,2,February,Q1,C076,Bhavesh Chauhan,Direct Consumer,MINV-01811,2024-02-29,19618.49,19618.49,0.0,2024-02-29,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC001812,2024-03-31,2024,3,March,Q1,C076,Bhavesh Chauhan,Direct Consumer,MINV-01812,2024-03-31,50243.46,50243.46,0.0,2024-03-31,0.0,Paid,0,FY2023-24,0,Not OverDue,100.0
AC001813,2024-04-30,2024,4,April,Q2,C076,Bhavesh Chauhan,Direct Consumer,MINV-01813,2024-04-30,64730.88,64730.88,0.0,2024-04-30,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC001814,2024-05-31,2024,5,May,Q2,C076,Bhavesh Chauhan,Direct Consumer,MINV-01814,2024-05-31,31302.41,31302.41,0.0,2024-05-31,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC001815,2024-06-30,2024,6,June,Q2,C076,Bhavesh Chauhan,Direct Consumer,MINV-01815,2024-06-30,42004.81,42004.81,0.0,2024-06-30,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC001816,2024-07-31,2024,7,July,Q3,C076,Bhavesh Chauhan,Direct Consumer,MINV-01816,2024-07-31,36539.05,36539.05,0.0,2024-07-31,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC001817,2024-08-31,2024,8,August,Q3,C076,Bhavesh Chauhan,Direct Consumer,MINV-01817,2024-08-31,26964.5,26964.5,0.0,2024-08-31,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC001818,2024-09-30,2024,9,September,Q3,C076,Bhavesh Chauhan,Direct Consumer,MINV-01818,2024-09-30,21700.37,21700.37,0.0,2024-09-30,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC001819,2024-10-31,2024,10,October,Q4,C076,Bhavesh Chauhan,Direct Consumer,MINV-01819,2024-10-31,29947.73,29947.73,0.0,2024-10-31,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC001820,2024-11-30,2024,11,November,Q4,C076,Bhavesh Chauhan,Direct Consumer,MINV-01820,2024-11-30,29159.04,29159.04,0.0,2024-11-30,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC001821,2024-12-31,2024,12,December,Q4,C076,Bhavesh Chauhan,Direct Consumer,MINV-01821,2024-12-31,42344.14,42344.14,0.0,2024-12-31,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC001822,2025-01-31,2025,1,January,Q1,C076,Bhavesh Chauhan,Direct Consumer,MINV-01822,2025-01-31,16525.18,16525.18,0.0,2025-01-31,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC001823,2025-02-28,2025,2,February,Q1,C076,Bhavesh Chauhan,Direct Consumer,MINV-01823,2025-02-28,29095.2,29095.2,0.0,2025-02-28,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC001824,2025-03-31,2025,3,March,Q1,C076,Bhavesh Chauhan,Direct Consumer,MINV-01824,2025-03-31,21352.71,21352.71,0.0,2025-03-31,0.0,Paid,0,FY2024-25,0,Not OverDue,100.0
AC001825,2023-04-30,2023,4,April,Q2,C077,Sumit Joshi,Retailer,MINV-01825,2023-05-15,41165.86,41165.86,0.0,2023-05-02,2.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC001826,2023-05-31,2023,5,May,Q2,C077,Sumit Joshi,Retailer,MINV-01826,2023-06-15,22631.07,153.47,22477.6,,,OverDue,15,FY2023-24,655,90+ Days,0.68
AC001827,2023-06-30,2023,6,June,Q2,C077,Sumit Joshi,Retailer,MINV-01827,2023-07-15,33916.17,33916.17,0.0,2023-07-14,14.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC001828,2023-07-31,2023,7,July,Q3,C077,Sumit Joshi,Retailer,MINV-01828,2023-08-15,20474.23,20474.23,0.0,2023-08-07,7.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC001829,2023-08-31,2023,8,August,Q3,C077,Sumit Joshi,Retailer,MINV-01829,2023-09-15,19625.24,19625.24,0.0,2023-09-05,5.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC001830,2023-09-30,2023,9,September,Q3,C077,Sumit Joshi,Retailer,MINV-01830,2023-10-15,45227.46,45227.46,0.0,2023-10-19,19.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC001831,2023-10-31,2023,10,October,Q4,C077,Sumit Joshi,Retailer,MINV-01831,2023-11-15,28033.55,28033.55,0.0,2023-11-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC001832,2023-11-30,2023,11,November,Q4,C077,Sumit Joshi,Retailer,MINV-01832,2023-12-15,39498.53,39498.53,0.0,2023-12-10,10.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC001833,2023-12-31,2023,12,December,Q4,C077,Sumit Joshi,Retailer,MINV-01833,2024-01-15,63500.17,63500.17,0.0,2024-01-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC001834,2024-01-31,2024,1,January,Q1,C077,Sumit Joshi,Retailer,MINV-01834,2024-02-15,38636.5,38636.5,0.0,2024-02-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC001835,2024-02-29,2024,2,February,Q1,C077,Sumit Joshi,Retailer,MINV-01835,2024-03-15,54987.4,6979.47,48007.93,,,OverDue,15,FY2023-24,381,90+ Days,12.69
AC001836,2024-03-31,2024,3,March,Q1,C077,Sumit Joshi,Retailer,MINV-01836,2024-04-15,19238.1,19238.1,0.0,2024-04-16,16.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC001837,2024-04-30,2024,4,April,Q2,C077,Sumit Joshi,Retailer,MINV-01837,2024-05-15,63329.57,63329.57,0.0,2024-05-16,16.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC001838,2024-05-31,2024,5,May,Q2,C077,Sumit Joshi,Retailer,MINV-01838,2024-06-15,43077.93,43077.93,0.0,2024-06-16,16.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC001839,2024-06-30,2024,6,June,Q2,C077,Sumit Joshi,Retailer,MINV-01839,2024-07-15,33006.93,7725.39,25281.54,,,OverDue,15,FY2024-25,259,90+ Days,23.41
AC001840,2024-07-31,2024,7,July,Q3,C077,Sumit Joshi,Retailer,MINV-01840,2024-08-15,25743.28,25743.28,0.0,2024-08-12,12.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC001841,2024-08-31,2024,8,August,Q3,C077,Sumit Joshi,Retailer,MINV-01841,2024-09-15,21230.74,21230.74,0.0,2024-09-14,14.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC001842,2024-09-30,2024,9,September,Q3,C077,Sumit Joshi,Retailer,MINV-01842,2024-10-15,44862.22,44862.22,0.0,2024-10-09,9.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC001843,2024-10-31,2024,10,October,Q4,C077,Sumit Joshi,Retailer,MINV-01843,2024-11-15,30215.82,30215.82,0.0,2024-11-04,4.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC001844,2024-11-30,2024,11,November,Q4,C077,Sumit Joshi,Retailer,MINV-01844,2024-12-15,32559.82,32559.82,0.0,2024-12-13,13.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC001845,2024-12-31,2024,12,December,Q4,C077,Sumit Joshi,Retailer,MINV-01845,2025-01-15,35167.17,35167.17,0.0,2025-01-16,16.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC001846,2025-01-31,2025,1,January,Q1,C077,Sumit Joshi,Retailer,MINV-01846,2025-02-15,57157.21,57157.21,0.0,2025-02-15,15.0,Paid,15,FY2024-25,0,Not OverDue,100.0
